id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,withheld,predictions
479608124039770113,SB Hwy at Muskoka Road 2. Debris scattered across both lanes. OPP and MTO notified. #Muskoka. Traffic.,380680185,2014-06-19T12:54:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 84, 'end': 92, 'tag': 'Muskoka'}], 'annotations': [{'start': 3, 'end': 5, 'probability': 0.3085, 'type': 'Other', 'normalized_text': 'Hwy'}, {'start': 10, 'end': 23, 'probability': 0.7148, 'type': 'Other', 'normalized_text': 'Muskoka Road 2'}, {'start': 70, 'end': 72, 'probability': 0.4268, 'type': 'Other', 'normalized_text': 'MTO'}, {'start': 85, 'end': 91, 'probability': 0.6073, 'type': 'Place', 'normalized_text': 'Muskoka'}]}",False,['479608124039770113'],Twitter for Android,en,,4.796081240397701e+17,,,,1
479608123347329026,"@Wmalikoffical who cares if he is paper or garbage? he killed innocent people. he must be punished
#CMShehbazMustResign",503175047,2014-06-19T12:54:21.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 99, 'end': 119, 'tag': 'CMShehbazMustResign'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'Wmalikoffical', 'id': '2338264182'}], 'annotations': [{'start': 100, 'end': 118, 'probability': 0.8375, 'type': 'Person', 'normalized_text': 'CMShehbazMustResign'}]}",False,['479608123347329026'],Twitter Web Client,en,"[{'type': 'replied_to', 'id': '479607630222987265'}]",4.796072954252575e+17,2338264182.0,,,1
479608101663166464,Woke up expecting my garbage can would be missing due to that crazy storm last night. Was still at end of driveway. #whatdidithrowaway,183737806,2014-06-19T12:54:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 116, 'end': 134, 'tag': 'whatdidithrowaway'}], 'annotations': [{'start': 117, 'end': 133, 'probability': 0.3766, 'type': 'Other', 'normalized_text': 'whatdidithrowaway'}]}",False,['479608101663166464'],Twitter for Android,en,,4.7960810166316646e+17,,,,1
479608097661784064,"@abati1990 @renoomokri @Ayourb @bukolasaraki @rosanwo Nigeria's politics this is more than Tsunami,Hurricane or Earthquake,its a war #SMH",455253963,2014-06-19T12:54:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 133, 'end': 137, 'tag': 'SMH'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'abati1990', 'id': '599001082'}, {'start': 11, 'end': 22, 'username': 'renoomokri', 'id': '264248576'}, {'start': 23, 'end': 30, 'username': 'AyourB', 'id': '1314663562065915905'}, {'start': 31, 'end': 44, 'username': 'bukolasaraki', 'id': '157011426'}, {'start': 45, 'end': 53, 'username': 'rosanwo', 'id': '34288864'}], 'annotations': [{'start': 54, 'end': 60, 'probability': 0.9534, 'type': 'Place', 'normalized_text': 'Nigeria'}, {'start': 91, 'end': 97, 'probability': 0.5724, 'type': 'Person', 'normalized_text': 'Tsunami'}, {'start': 99, 'end': 107, 'probability': 0.2763, 'type': 'Person', 'normalized_text': 'Hurricane'}]}",False,['479608097661784064'],Twitter for BlackBerry®,en,,4.7960809766178406e+17,599001082.0,,,1
479608048965521408,LISTEN NOW Natalie Grant @nataliegrant - Hurricane on http://t.co/fZCpFZCd9Q CCM &amp; Gospel Together On The Same Station,1272257156,2014-06-19T12:54:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 54, 'end': 76, 'url': 'http://t.co/fZCpFZCd9Q', 'expanded_url': 'http://www.LifeRadioOnline.com', 'display_url': 'LifeRadioOnline.com'}], 'mentions': [{'start': 25, 'end': 38, 'username': 'NatalieGrant', 'id': '14453529'}], 'annotations': [{'start': 11, 'end': 23, 'probability': 0.9373, 'type': 'Person', 'normalized_text': 'Natalie Grant'}, {'start': 87, 'end': 121, 'probability': 0.6891, 'type': 'Other', 'normalized_text': 'Gospel Together On The Same Station'}]}",False,['479608048965521408'],Wavepanel,en,,4.796080489655214e+17,,,,1
479608045346258945,PHOTOS: Fairfax County community cleans up debris after storm http://t.co/ZSo5l63NEd http://t.co/u5708pucEc,17906632,2014-06-19T12:54:03.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 62, 'end': 84, 'url': 'http://t.co/ZSo5l63NEd', 'expanded_url': 'http://bit.ly/1icnXAM', 'display_url': 'bit.ly/1icnXAM'}, {'start': 85, 'end': 107, 'url': 'http://t.co/u5708pucEc', 'expanded_url': 'https://twitter.com/WTOP/status/479608045346258945/photo/1', 'display_url': 'pic.twitter.com/u5708pucEc', 'media_key': '3_479608044884471808'}], 'annotations': [{'start': 8, 'end': 21, 'probability': 0.9563, 'type': 'Place', 'normalized_text': 'Fairfax County'}]}",False,['479608045346258945'],TweetDeck,en,,4.7960804534625894e+17,,{'media_keys': ['3_479608044884471808']},,1
479608021295697920,The only day I have to take all three kids to daycare/vbs theres a hurricane outside,923651534,2014-06-19T12:53:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['479608021295697920'],Twitter for Android,en,,4.796080212956979e+17,,,,1
479607937942687744,"@AWannabeNation ""Right.""
Arthur quickly gets up once more and motions Sealand towards him.
""Try do it again please I need to assess--",2228467301,2014-06-19T12:53:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 25, 'end': 30, 'probability': 0.5308, 'type': 'Other', 'normalized_text': 'Arthur'}, {'start': 70, 'end': 76, 'probability': 0.398, 'type': 'Other', 'normalized_text': 'Sealand'}]}",False,['479607937942687744'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '479605987817816064'}]",4.79599161260929e+17,2615187489.0,,,1
479607912533225472,The hypocrisy @rafiziramli spewed and the double standards he carried in his speech was as subtle as Hurricane Katrina. #TheGreatKLDebate,33383071,2014-06-19T12:53:31.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 120, 'end': 137, 'tag': 'TheGreatKLDebate'}], 'mentions': [{'start': 14, 'end': 26, 'username': 'rafiziramli', 'id': '143520265'}], 'annotations': [{'start': 101, 'end': 117, 'probability': 0.7753, 'type': 'Person', 'normalized_text': 'Hurricane Katrina'}, {'start': 121, 'end': 136, 'probability': 0.7377, 'type': 'Other', 'normalized_text': 'TheGreatKLDebate'}]}",False,['479607912533225472'],Twitter for iPhone,en,,4.796079125332255e+17,,,,1
479607907714363393,"Weird Ocean Debris!

Motorbike anyone?

#OMTI #oilmarketing http://t.co/K7HnOFay1h",1815700320,2014-06-19T12:53:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 60, 'end': 82, 'url': 'http://t.co/K7HnOFay1h', 'expanded_url': 'http://fb.me/6A2CDve7j', 'display_url': 'fb.me/6A2CDve7j'}], 'hashtags': [{'start': 40, 'end': 45, 'tag': 'OMTI'}, {'start': 46, 'end': 59, 'tag': 'oilmarketing'}], 'annotations': [{'start': 6, 'end': 17, 'probability': 0.6664, 'type': 'Other', 'normalized_text': 'Ocean Debris'}, {'start': 41, 'end': 44, 'probability': 0.6125, 'type': 'Organization', 'normalized_text': 'OMTI'}]}",False,['479607907714363393'],Facebook,en,,4.796079077143634e+17,,,,1
479607901187629057,"I got her wet, her pussy like a hurricane",1006907851,2014-06-19T12:53:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['479607901187629057'],Twitter for Android,en,,4.7960790118762906e+17,,,,1
479607820749266944,"SAGINAW — Revitalizing Saginaw: One Week, One Street cleanup effort underway on East Side http://t.co/KUfHNRfDkr #news",852078032,2014-06-19T12:53:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 90, 'end': 112, 'url': 'http://t.co/KUfHNRfDkr', 'expanded_url': 'http://dlvr.it/62y7p7', 'display_url': 'dlvr.it/62y7p7'}], 'hashtags': [{'start': 113, 'end': 118, 'tag': 'news'}], 'annotations': [{'start': 0, 'end': 6, 'probability': 0.3798, 'type': 'Place', 'normalized_text': 'SAGINAW'}, {'start': 80, 'end': 83, 'probability': 0.428, 'type': 'Place', 'normalized_text': 'East'}]}",False,['479607820749266944'],dlvr.it,en,,4.7960782074926694e+17,,,,1
479607801975939072,"KB Home Missing Hurricane Straps
http://t.co/23DyH8oQr7",98219302,2014-06-19T12:53:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 33, 'end': 55, 'url': 'http://t.co/23DyH8oQr7', 'expanded_url': 'http://www.youtube.com/watch?v=zcgUaauOnDw', 'display_url': 'youtube.com/watch?v=zcgUaa…'}], 'annotations': [{'start': 0, 'end': 1, 'probability': 0.4635, 'type': 'Other', 'normalized_text': 'KB'}, {'start': 16, 'end': 24, 'probability': 0.4654, 'type': 'Other', 'normalized_text': 'Hurricane'}]}",False,['479607801975939072'],Twitter for Android Tablets,en,,4.796078019759391e+17,,,,1
479607748322017281,Hurricane harbor tomorrow hopefully,1643884986,2014-06-19T12:52:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 15, 'probability': 0.7692, 'type': 'Other', 'normalized_text': 'Hurricane harbor'}]}",False,['479607748322017281'],Twitter for iPhone,en,,4.796077483220173e+17,,,,1
479607673470468097,RT @SimplyStraws: On the blog: @SeaShepherd_USA beach cleanup at Coney Island. http://t.co/JxYoKEJaOU #plasticpollution #beach http://t.co/…,319240698,2014-06-19T12:52:34.000Z,"{'retweet_count': 26, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 79, 'end': 101, 'url': 'http://t.co/JxYoKEJaOU', 'expanded_url': 'http://bit.ly/1vLRJ1s', 'display_url': 'bit.ly/1vLRJ1s'}], 'hashtags': [{'start': 102, 'end': 119, 'tag': 'plasticpollution'}, {'start': 120, 'end': 126, 'tag': 'beach'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'SimplyStraws', 'id': '288732468'}, {'start': 31, 'end': 47, 'username': 'SeaShepherd_USA', 'id': '4217380815'}], 'annotations': [{'start': 65, 'end': 76, 'probability': 0.9661, 'type': 'Place', 'normalized_text': 'Coney Island'}]}",False,['479607673470468097'],Twitter Web Client,en,"[{'type': 'retweeted', 'id': '479015830416392193'}]",4.796076734704681e+17,,,,1
479607623486935040,You could actually bet that a hurricane would hit the World Cup Arena. $1 for $8000.,328427650,2014-06-19T12:52:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 54, 'end': 68, 'probability': 0.5253, 'type': 'Place', 'normalized_text': 'World Cup Arena'}]}",False,['479607623486935040'],Twitter for Android,en,,4.7960762348693504e+17,,,,1
479607615278706690,#Hurricane Season Preparations: @MargueriteTort @PCIAA explains @NOAA Weather-Ready Nation Ambassador Program @WRINtv http://t.co/RVgm1fg4tn,14715623,2014-06-19T12:52:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'urls': [{'start': 118, 'end': 140, 'url': 'http://t.co/RVgm1fg4tn', 'expanded_url': 'http://ht.ly/ydvG3', 'display_url': 'ht.ly/ydvG3'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'Hurricane'}], 'mentions': [{'start': 32, 'end': 47, 'username': 'MargueriteTort', 'id': '18217970'}, {'start': 48, 'end': 54, 'username': 'PCIAA', 'id': '1159520483873841153'}, {'start': 64, 'end': 69, 'username': 'NOAA', 'id': '14342564'}, {'start': 110, 'end': 117, 'username': 'WRINtv', 'id': '82976500'}], 'annotations': [{'start': 1, 'end': 9, 'probability': 0.6944, 'type': 'Other', 'normalized_text': 'Hurricane'}]}",False,['479607615278706690'],Hootsuite,en,,4.796076152787067e+17,,,,1
479607472315834368,Saying goodbye to this bad boy today before hurricane winds blow it over and chop our house in half.… http://t.co/zveNTdHF1d,50385746,2014-06-19T12:51:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 102, 'end': 124, 'url': 'http://t.co/zveNTdHF1d', 'expanded_url': 'http://instagram.com/p/pbSF3wHgp_/', 'display_url': 'instagram.com/p/pbSF3wHgp_/'}]}",False,['479607472315834368'],Instagram,en,,4.796074723158344e+17,,,,1
479607440820809732,Ich habe ein @YouTube-Video von @joehills positiv bewertet: http://t.co/gGdEQNdnAo Hermitcraft: Hurricane Sandy sanity tips with Joe,2382768588,2014-06-19T12:51:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 60, 'end': 82, 'url': 'http://t.co/gGdEQNdnAo', 'expanded_url': 'http://youtu.be/Pdaq01TpL04?a', 'display_url': 'youtu.be/Pdaq01TpL04?a'}], 'mentions': [{'start': 13, 'end': 21, 'username': 'YouTube', 'id': '10228272'}, {'start': 32, 'end': 41, 'username': 'joehills', 'id': '14872523'}]}",True,['479607440820809732'],Google,de,,4.796074408208097e+17,,,,1
479607381320802304,"@DasPickerin happy birthday little cutiepie, feier ordentlich auf'm Hurricane! 💕",222181761,2014-06-19T12:51:25.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DasPickerin', 'id': '230282528'}], 'annotations': [{'start': 68, 'end': 76, 'probability': 0.63, 'type': 'Other', 'normalized_text': 'Hurricane'}]}",False,['479607381320802304'],Twitter for Android,en,,4.796073813208023e+17,230282528.0,,,1
479607268208824320,RT @Cambs_Traffic: #A14 Eastbound after J29 debris in the road causing slow moving traffic. Approach with care.,960427248,2014-06-19T12:50:58.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 19, 'end': 23, 'tag': 'A14'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Cambs_Traffic', 'id': '308515117'}], 'annotations': [{'start': 20, 'end': 22, 'probability': 0.4315, 'type': 'Other', 'normalized_text': 'A14'}]}",False,['479607268208824320'],JS RPI Retweeter,en,"[{'type': 'retweeted', 'id': '479606112812273664'}]",4.796072682088243e+17,,,,1
479607256166989824,RT @Cambs_Traffic: EDIT - #A14 Eastbound after J29 (Bar Hill/B1050) debris in the road causing slow moving traffic. Approach with care.,960427248,2014-06-19T12:50:55.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 26, 'end': 30, 'tag': 'A14'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Cambs_Traffic', 'id': '308515117'}], 'annotations': [{'start': 52, 'end': 59, 'probability': 0.587, 'type': 'Place', 'normalized_text': 'Bar Hill'}]}",False,['479607256166989824'],JS RPI Retweeter,en,"[{'type': 'retweeted', 'id': '479606585577472000'}]",4.796072561669898e+17,,,,1
479607246767534080,RT @cambridge105: #A14 Eastbound after J29 debris in the road causing slow moving traffic. Approach with care. (Cambs Traffic),960427248,2014-06-19T12:50:52.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 18, 'end': 22, 'tag': 'A14'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'cambridge105', 'id': '95086990'}]}",False,['479607246767534080'],JS RPI Retweeter,en,"[{'type': 'retweeted', 'id': '479606746759970817'}]",4.796072467675341e+17,,,,1
479607242518298624,Parachute's Hurricane 💕👌,327134282,2014-06-19T12:50:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 8, 'probability': 0.5753, 'type': 'Other', 'normalized_text': 'Parachute'}, {'start': 12, 'end': 20, 'probability': 0.6936, 'type': 'Other', 'normalized_text': 'Hurricane'}]}",False,['479607242518298624'],Twitter for iPhone,en,,4.796072425182986e+17,,,,1
479607240874541057,RT @cambridge105: EDIT - #A14 Eastbound after J29 (Bar Hill/B1050) debris in the road causing slow moving traffic. Approach with care. (Cam…,960427248,2014-06-19T12:50:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 25, 'end': 29, 'tag': 'A14'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'cambridge105', 'id': '95086990'}], 'annotations': [{'start': 51, 'end': 58, 'probability': 0.5382, 'type': 'Place', 'normalized_text': 'Bar Hill'}]}",False,['479607240874541057'],JS RPI Retweeter,en,"[{'type': 'retweeted', 'id': '479606748299280384'}]",4.7960724087454106e+17,,,,1
479607224218947584,I see @NYGovCuomo's office was inspired by #NJTransit's 2013 hurricane plan. #redacted http://t.co/BLptIXF4zX via @robertianlewis,15863393,2014-06-19T12:50:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 87, 'end': 109, 'url': 'http://t.co/BLptIXF4zX', 'expanded_url': 'http://ow.ly/ydwaw', 'display_url': 'ow.ly/ydwaw'}], 'hashtags': [{'start': 43, 'end': 53, 'tag': 'NJTransit'}, {'start': 77, 'end': 86, 'tag': 'redacted'}], 'mentions': [{'start': 6, 'end': 17, 'username': 'NYGovCuomo', 'id': '232268199'}, {'start': 114, 'end': 129, 'username': 'robertianlewis', 'id': '15347731'}], 'annotations': [{'start': 44, 'end': 52, 'probability': 0.4998, 'type': 'Organization', 'normalized_text': 'NJTransit'}]}",False,['479607224218947584'],Hootsuite,en,,4.796072242189476e+17,,,,1
479607200915025920,Wow wasn't prepared for the hurricane I had to drive in to school today 👍👌👍👌👍👌👍👌👍,2573013115,2014-06-19T12:50:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,False,['479607200915025920'],Twitter for iPhone,en,,4.796072009150259e+17,,,,1
479607113740591104,"""Plastic-eating"" microbes help reduce marine debris: researchers http://t.co/FWIzc0oISU",2280325974,2014-06-19T12:50:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 65, 'end': 87, 'url': 'http://t.co/FWIzc0oISU', 'expanded_url': 'http://dlvr.it/62y389', 'display_url': 'dlvr.it/62y389'}]}",False,['479607113740591104'],dlvr.it,en,,4.796071137405911e+17,,,,1
479607059004940288,North Island hit by violent storm; thousands still without power - The 'City of Sails' became the 'City of debris... http://t.co/Fi6XTQyPQs,933591079,2014-06-19T12:50:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 117, 'end': 139, 'url': 'http://t.co/Fi6XTQyPQs', 'expanded_url': 'http://j.mp/SLVp4Z', 'display_url': 'j.mp/SLVp4Z'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.9733, 'type': 'Place', 'normalized_text': 'North Island'}, {'start': 72, 'end': 84, 'probability': 0.6195, 'type': 'Other', 'normalized_text': 'City of Sails'}]}",False,['479607059004940288'],Tweet Old Post,en,,4.796070590049403e+17,,,,1
479607045021515776,Early end forecasted for ‘hurricane tax’ http://t.co/gY0sUJ4GMM via @miamiherald,1270341980,2014-06-19T12:50:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 41, 'end': 63, 'url': 'http://t.co/gY0sUJ4GMM', 'expanded_url': 'http://hrld.us/1uFBd0x', 'display_url': 'hrld.us/1uFBd0x'}], 'mentions': [{'start': 68, 'end': 80, 'username': 'MiamiHerald', 'id': '14085040'}]}",False,['479607045021515776'],Hootsuite,en,,4.796070450215158e+17,,,,1
479607023378505728,"RT @TxDPS: Hurricane season is here, learn the dangers of nature's most powerful storms http://t.co/87JVT5iSWG",2157438764,2014-06-19T12:49:59.000Z,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 88, 'end': 110, 'url': 'http://t.co/87JVT5iSWG', 'expanded_url': 'http://bit.ly/12bpJ7G', 'display_url': 'bit.ly/12bpJ7G'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'TxDPS', 'id': '16651871'}], 'annotations': [{'start': 11, 'end': 19, 'probability': 0.7646, 'type': 'Other', 'normalized_text': 'Hurricane'}]}",False,['479607023378505728'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '478933612432089088'}]",4.796070233785057e+17,,,,1
479607013920743424,st patrick's day and garbage and bad.,2514009020,2014-06-19T12:49:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 3, 'end': 9, 'probability': 0.4913, 'type': 'Person', 'normalized_text': 'patrick'}]}",False,['479607013920743424'],the murk beneath,en,,4.796070139207434e+17,,,,1
479606982673170432,"JAPAN - TEPCO are still being accused of cover-ups at Fukushima. To focus their minds, the bosses should suit-up and help the onsite cleanup",2576694284,2014-06-19T12:49:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.5203, 'type': 'Organization', 'normalized_text': 'JAPAN'}, {'start': 8, 'end': 12, 'probability': 0.3136, 'type': 'Other', 'normalized_text': 'TEPCO'}, {'start': 54, 'end': 62, 'probability': 0.703, 'type': 'Place', 'normalized_text': 'Fukushima'}]}",False,['479606982673170432'],Twitter Web Client,en,,4.796069826731704e+17,,,,1
479606965283196928,"@nprmonkeysee I tried it as well. Ground must be *very* coarse, otherwise it needs secondary filtration. Cleanup definitely easier.",11485702,2014-06-19T12:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 13, 'username': 'nprmonkeysee', 'id': '979094635388850176'}]}",False,['479606965283196928'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '479603945975717889'}]",4.796039459757179e+17,15638615.0,,,1
479606953157488640,"#Cancersurvivor suffering health effects from Superstorm Sandy abandoned home next door, infested with #mold. http://t.co/UN9ROFnjN2",251308230,2014-06-19T12:49:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 110, 'end': 132, 'url': 'http://t.co/UN9ROFnjN2', 'expanded_url': 'http://newyork.cbslocal.com/2014/06/12/queens-neighbors-mold-from-abandoned-sandy-damaged-home-is-making-us-sick/?utm_source=IAQA+Digest+for+06-18-2014&utm_campaign=IAQA+Digest&utm_medium=email', 'display_url': 'newyork.cbslocal.com/2014/06/12/que…'}], 'hashtags': [{'start': 0, 'end': 15, 'tag': 'Cancersurvivor'}, {'start': 103, 'end': 108, 'tag': 'mold'}], 'annotations': [{'start': 1, 'end': 14, 'probability': 0.7323, 'type': 'Other', 'normalized_text': 'Cancersurvivor'}, {'start': 46, 'end': 61, 'probability': 0.7913, 'type': 'Other', 'normalized_text': 'Superstorm Sandy'}]}",False,['479606953157488640'],Twitter Web Client,en,,4.7960695315748864e+17,,,,1
479606848736493568,Ob ich so fürs #Hurricane packen sollte? http://t.co/rWcYeJGWIM,236762632,2014-06-19T12:49:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 41, 'end': 63, 'url': 'http://t.co/rWcYeJGWIM', 'expanded_url': 'http://willowhavenoutdoor.com/wp-content/uploads/2014/03/skivvy-roll1.jpg', 'display_url': 'willowhavenoutdoor.com/wp-content/upl…'}], 'hashtags': [{'start': 15, 'end': 25, 'tag': 'Hurricane'}]}",False,['479606848736493568'],Twitter Web Client,de,,4.796068487364936e+17,,,,1
479606748299280384,EDIT - #A14 Eastbound after J29 (Bar Hill/B1050) debris in the road causing slow moving traffic. Approach with care. (Cambs Traffic),95086990,2014-06-19T12:48:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 7, 'end': 11, 'tag': 'A14'}], 'annotations': [{'start': 33, 'end': 40, 'probability': 0.5844, 'type': 'Place', 'normalized_text': 'Bar Hill'}]}",False,['479606748299280384'],dlvr.it,en,,4.796067482992804e+17,,,,1
479606746759970817,#A14 Eastbound after J29 debris in the road causing slow moving traffic. Approach with care. (Cambs Traffic),95086990,2014-06-19T12:48:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 0, 'end': 4, 'tag': 'A14'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4912, 'type': 'Other', 'normalized_text': 'A14'}, {'start': 94, 'end': 98, 'probability': 0.4589, 'type': 'Other', 'normalized_text': 'Cambs'}]}",False,['479606746759970817'],dlvr.it,en,,4.796067467599708e+17,,,,1
479606711347843072,Lots of branches down in Springfield. I didn't realize we'd had a storm last night until I was close to work and saw all the tree debris!,18415784,2014-06-19T12:48:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 25, 'end': 35, 'probability': 0.99, 'type': 'Place', 'normalized_text': 'Springfield'}]}",False,['479606711347843072'],Plume for Android,en,,4.796067113478431e+17,,,,1
479606663461478400,RT @Cambs_Traffic: EDIT - #A14 Eastbound after J29 (Bar Hill/B1050) debris in the road causing slow moving traffic. Approach with care.,457858161,2014-06-19T12:48:33.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 26, 'end': 30, 'tag': 'A14'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'Cambs_Traffic', 'id': '308515117'}], 'annotations': [{'start': 52, 'end': 59, 'probability': 0.587, 'type': 'Place', 'normalized_text': 'Bar Hill'}]}",False,['479606663461478400'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '479606585577472000'}]",4.796066634614784e+17,,,,1
479606645098807296,Donate to The Ocean Cleanup to help suck millions of tons of plastic out of the world's oceans! http://t.co/BZB6xy62Dg,82682901,2014-06-19T12:48:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 96, 'end': 118, 'url': 'http://t.co/BZB6xy62Dg', 'expanded_url': 'http://bit.ly/1i7it3u', 'display_url': 'bit.ly/1i7it3u'}], 'annotations': [{'start': 10, 'end': 26, 'probability': 0.7793, 'type': 'Other', 'normalized_text': 'The Ocean Cleanup'}]}",False,['479606645098807296'],Twitter Web Client,en,,4.796066450988073e+17,,,,1
479606585577472000,EDIT - #A14 Eastbound after J29 (Bar Hill/B1050) debris in the road causing slow moving traffic. Approach with care.,308515117,2014-06-19T12:48:15.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 7, 'end': 11, 'tag': 'A14'}], 'annotations': [{'start': 33, 'end': 40, 'probability': 0.6132, 'type': 'Place', 'normalized_text': 'Bar Hill'}]}",False,['479606585577472000'],Twitter Web Client,en,,4.79606585577472e+17,,,,1
