id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,withheld,predictions
1569928302344667137,"Confess, the your territories! It’s misleading or deceptive in a hurricane of
An empire there isn't ے⁦نون⁩- . The only loss    ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .   is the best part https://t.co/TfHSYm1IDm",3309088286,2022-09-14T05:57:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 167, 'end': 190, 'url': 'https://t.co/TfHSYm1IDm', 'expanded_url': 'https://twitter.com/zaibkhan112/status/1569928302344667137/photo/1', 'display_url': 'pic.twitter.com/TfHSYm1IDm', 'media_key': '3_1569928301283532800'}]}",False,['1569928302344667137'],Echofon  Android,en,,1569928302344667137,,{'media_keys': ['3_1569928301283532800']},,1
1569928287434022917,RT @danielsgoldman: New Yorkers in NY-10 and across the city woke up this morning to flooding and further suffering from the ravages of cli…,32552906,2022-09-14T05:57:26.000Z,"{'retweet_count': 43, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 35, 'end': 39, 'probability': 0.7687, 'type': 'Place', 'normalized_text': 'NY-10'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'danielsgoldman', 'id': '435232010'}]}",False,['1569928287434022917'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1569736724355350536'}]",1569928287434022917,,,,1
1569928258485129223,"Homes and Roads in Mountain Communities Damaged by Mudslides, Debris Flows https://t.co/rIt1htRjh3",170554164,2022-09-14T05:57:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,"{'annotations': [{'start': 51, 'end': 59, 'probability': 0.4339, 'type': 'Other', 'normalized_text': 'Mudslides'}, {'start': 62, 'end': 67, 'probability': 0.4777, 'type': 'Other', 'normalized_text': 'Debris'}], 'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/rIt1htRjh3', 'expanded_url': 'https://www.nbclosangeles.com/news/local/homes-and-roads-in-mountain-communities-damaged-by-mudslides-debris-flows/2983873/?_osource=db_npd_nbc_knbc_twt_shr', 'display_url': 'nbclosangeles.com/news/local/hom…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1569861845527281664/_wk3pXx5?format=jpg&name=orig', 'width': 1200, 'height': 675}, {'url': 'https://pbs.twimg.com/news_img/1569861845527281664/_wk3pXx5?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Homes and Roads in Mountain Communities Damaged by Mudslides, Debris Flows', 'description': 'Powerful debris flows damaged homes and cars and washed out roads in several San Bernardino Mountain communities on Monday, with fire crews left to clean up the mud.', 'unwound_url': 'https://www.nbclosangeles.com/news/local/homes-and-roads-in-mountain-communities-damaged-by-mudslides-debris-flows/2983873/?_osource=db_npd_nbc_knbc_twt_shr'}]}",False,['1569928258485129223'],Twitter Web App,en,,1569928258485129223,,,,1
1569928189992144897,"台風3つ
Triple hurricane
「Ancient Japaneses called us Kamikaze. GENKOU means Samurais with hurricane destroyed enemy. Now, Reiwa japan and us should cooperation again for fight against Kishida, right?」 https://t.co/w7GUcMga7W",1116971250931290112,2022-09-14T05:57:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/w7GUcMga7W', 'expanded_url': 'https://twitter.com/Hagakur68430369/status/1569553602137686018', 'display_url': 'twitter.com/Hagakur6843036…'}]}",False,['1569928189992144897'],Twitter for Android,ja,"[{'type': 'quoted', 'id': '1569553602137686018'}]",1569928189992144897,,,,1
1569928130734743552,@iamShaniera they all know sheniara bhabi will collect garbage from Seaview hahaahha,1381491208950796290,2022-09-14T05:56:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 27, 'end': 40, 'probability': 0.5674, 'type': 'Person', 'normalized_text': 'sheniara bhabi'}, {'start': 68, 'end': 74, 'probability': 0.7298, 'type': 'Other', 'normalized_text': 'Seaview'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'iamShaniera', 'id': '1591593414'}]}",False,['1569928130734743552'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '1569828836111716354'}]",1569828836111716354,1591593414.0,,,1
1569928036396433409,"Pandemic, labor shortage keep hurricane victims in limbo https://t.co/8CMiBur9HS",2976653309,2022-09-14T05:56:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 51, 'end': 55, 'probability': 0.5254, 'type': 'Place', 'normalized_text': 'limbo'}], 'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/8CMiBur9HS', 'expanded_url': 'https://www.independent.co.uk/news/world/americas/ap-hurricane-matthew-john-bell-republican-homeowners-b2166785.html?utm_term=Autofeed&utm_campaign=IndyUS&utm_medium=Social&utm_source=Twitter#Echobox=1663133025', 'display_url': 'independent.co.uk/news/world/ame…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1569928038875369473/N6wPkrMG?format=jpg&name=orig', 'width': 1200, 'height': 1800}, {'url': 'https://pbs.twimg.com/news_img/1569928038875369473/N6wPkrMG?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Pandemic, labor shortage keep hurricane victims in limbo', 'description': 'Nearly six years after extreme rainfall and flooding from Hurricane Matthew damaged many North Carolina homes, some homeowners are still left waiting on repairs', 'unwound_url': 'https://www.independent.co.uk/news/world/americas/ap-hurricane-matthew-john-bell-republican-homeowners-b2166785.html?utm_term=Autofeed&utm_campaign=IndyUS&utm_medium=Social&utm_source=Twitter#Echobox=1663133025'}]}",False,['1569928036396433409'],Echobox,en,,1569928036396433409,,,,1
1569928004192862209,"RT @hurricane_torii: Happy Titty Tuesday 🥳🥳🥳 •@Inkedgoddesss 

Drop below for Titty Tuesday thread 👇🏽👇🏽👇🏽 https://t.co/WiAKim6qxj",1468629845286522881,2022-09-14T05:56:18.000Z,"{'retweet_count': 1477, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",mentionedUsers,"{'urls': [{'start': 106, 'end': 129, 'url': 'https://t.co/WiAKim6qxj', 'expanded_url': 'https://twitter.com/hurricane_torii/status/1569651994364608512/video/1', 'display_url': 'pic.twitter.com/WiAKim6qxj', 'media_key': '7_1569651932045639684'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'hurricane_torii', 'id': '1340127721087766530'}, {'start': 46, 'end': 60, 'username': 'Inkedgoddesss', 'id': '1475153202047766533'}]}",True,['1569928004192862209'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1569651994364608512'}]",1569928004192862209,,{'media_keys': ['7_1569651932045639684']},,1
1569927947607474176,"Tiffany Haddish and Aries Spears are straight garbage and they should be ASHAMED, SHAME, SHAME SHAME F*UCKING PEDOPHILES  !!!!!!!!!!!!",3383833671,2022-09-14T05:56:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 14, 'probability': 0.8668, 'type': 'Person', 'normalized_text': 'Tiffany Haddish'}, {'start': 20, 'end': 31, 'probability': 0.8147, 'type': 'Person', 'normalized_text': 'Aries Spears'}]}",False,['1569927947607474176'],Twitter Web App,en,,1569927947607474176,,,,1
1569927883229102080,"RT @dost_pagasa: TROPICAL CYCLONE ADVISORY NO. 5
Tropical Storm NANMADOL
Issued at 11:00 AM, 14 September 2022
Valid for broadcast until th…",1344398342265028608,2022-09-14T05:55:49.000Z,"{'retweet_count': 28, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 64, 'end': 71, 'probability': 0.5619, 'type': 'Other', 'normalized_text': 'NANMADOL'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'dost_pagasa', 'id': '202890266'}]}",False,['1569927883229102080'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1569888730605056007'}]",1569927883229102080,,,,1
1569927800001560576,"RT @nowthisnews: Two massive mudslides occurred moments apart, completely overtaking a road in Oak Glen, CA. Officials say flash floods and…",587248862,2022-09-14T05:55:30.000Z,"{'retweet_count': 45, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 95, 'end': 102, 'probability': 0.6803, 'type': 'Place', 'normalized_text': 'Oak Glen'}, {'start': 105, 'end': 106, 'probability': 0.8402, 'type': 'Place', 'normalized_text': 'CA'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'nowthisnews', 'id': '701725963'}]}",False,['1569927800001560576'],Twitter for iPad,en,"[{'type': 'retweeted', 'id': '1569922138542424064'}]",1569927800001560576,,,,1
1569927774776745984,The pandemic and labor shortages keep hurricane victims at a standstill https://t.co/MULltvkVK9,1558514387190775809,2022-09-14T05:55:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/MULltvkVK9', 'expanded_url': 'https://gerandnews.com/the-pandemic-and-labor-shortages-keep-hurricane-victims-at-a-standstill/', 'display_url': 'gerandnews.com/the-pandemic-a…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1569927783005970433/Aj6TBXMG?format=jpg&name=orig', 'width': 1900, 'height': 2850}, {'url': 'https://pbs.twimg.com/news_img/1569927783005970433/Aj6TBXMG?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 404, 'title': 'The pandemic and labor shortages keep hurricane victims at a standstill - Gerand News', 'description': 'Nearly six years after flood damage from Hurricane Matthew displaced Thad Artis from his home in Goldsboro, North Carolina, he has yet to be placed in', 'unwound_url': 'https://gerandnews.com/the-pandemic-and-labor-shortages-keep-hurricane-victims-at-a-standstill/'}]}",False,['1569927774776745984'],WordPress.com,en,,1569927774776745984,,,,1
1569927637975580675,"RT @Focus_Taiwan: The current path of Tropical #Storm Nanmadol shows that it will not pose a threat to Taiwan in the coming days, the Centr…",17654120,2022-09-14T05:54:51.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 47, 'end': 53, 'tag': 'Storm'}], 'annotations': [{'start': 48, 'end': 52, 'probability': 0.3294, 'type': 'Other', 'normalized_text': 'Storm'}, {'start': 54, 'end': 61, 'probability': 0.3028, 'type': 'Person', 'normalized_text': 'Nanmadol'}, {'start': 103, 'end': 108, 'probability': 0.9659, 'type': 'Place', 'normalized_text': 'Taiwan'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'Focus_Taiwan', 'id': '60514666'}]}",False,['1569927637975580675'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1569925641876942848'}]",1569927637975580675,,,,1
1569927614613303296,"Life took another turn
A hurricane has washed away",1461585160307097605,2022-09-14T05:54:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['1569927614613303296'],"Cheap Bots, Done Quick!",en,,1569927614613303296,,,,1
1569927537945452544,The Sudanese gov. recently closed the Hamdayet border reception centre citing fears for the safety of the refugees and aid workers due to terrorists forcefully recruiting fighters from the 🇪🇹ian refugees dwelling in the camps! #SayNoMore #DisarmTPLF https://t.co/AJwLdlCtZK,1391683087961051136,2022-09-14T05:54:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 227, 'end': 237, 'tag': 'SayNoMore'}, {'start': 238, 'end': 249, 'tag': 'DisarmTPLF'}], 'annotations': [{'start': 4, 'end': 15, 'probability': 0.4261, 'type': 'Other', 'normalized_text': 'Sudanese gov'}, {'start': 38, 'end': 45, 'probability': 0.7168, 'type': 'Place', 'normalized_text': 'Hamdayet'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/AJwLdlCtZK', 'expanded_url': 'https://twitter.com/Ranisha1976/status/1569727518672060416/photo/1', 'display_url': 'pic.twitter.com/AJwLdlCtZK', 'media_key': '3_1569727512317509632'}]}",False,['1569927537945452544'],Twitter Web App,en,,1569927537945452544,,{'media_keys': ['3_1569727512317509632']},,1
1569927455397273600,"RT @jtrebach: This is a BITOT SPOT and is a classic sign of VITAMIN A DEFICIENCY! 

Vitamin A deficiency causes loss of goblet cells and ac…",1417227386282725387,2022-09-14T05:54:07.000Z,"{'retweet_count': 51, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 60, 'end': 66, 'probability': 0.4232, 'type': 'Other', 'normalized_text': 'VITAMIN'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'jtrebach', 'id': '2533414488'}]}",False,['1569927455397273600'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1569379175831568385'}]",1569927455397273600,,,,1
1569927407603445761,Cache 2 cleanup has begun!,1359203032072880128,2022-09-14T05:53:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.7229, 'type': 'Other', 'normalized_text': 'Cache 2'}]}",False,['1569927407603445761'],Twitter for Android,en,,1569927407603445761,,,,1
1569927387889926145,"RT @nmemon2004: Amid all the sorrows and despair, let us keep the flame of hope lit. We will emerge from the submerged soils. We will stand…",1333358696,2022-09-14T05:53:51.000Z,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 14, 'username': 'nmemon2004', 'id': '63665970'}]}",False,['1569927387889926145'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1569726071242645509'}]",1569927387889926145,,,,1
1569927384895471616,a hurricane forecasting,808344374719422468,2022-09-14T05:53:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,,False,['1569927384895471616'],"Cheap Bots, Done Quick!",en,,1569927384895471616,,,,1
1569927357200211968,The plan Warner hatched to deteriorate the condition of the ball just wasn't good: Ian Healy https://t.co/R2MgaN0Ww7 #NFL #InternationalNews #NewsFeed #Breakingnews #Viralnews #Modi #POLITICS #FACTS,142324679,2022-09-14T05:53:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 117, 'end': 121, 'tag': 'NFL'}, {'start': 122, 'end': 140, 'tag': 'InternationalNews'}, {'start': 141, 'end': 150, 'tag': 'NewsFeed'}, {'start': 151, 'end': 164, 'tag': 'Breakingnews'}, {'start': 165, 'end': 175, 'tag': 'Viralnews'}, {'start': 176, 'end': 181, 'tag': 'Modi'}, {'start': 182, 'end': 191, 'tag': 'POLITICS'}, {'start': 192, 'end': 198, 'tag': 'FACTS'}], 'annotations': [{'start': 9, 'end': 14, 'probability': 0.6123, 'type': 'Organization', 'normalized_text': 'Warner'}, {'start': 83, 'end': 91, 'probability': 0.9763, 'type': 'Person', 'normalized_text': 'Ian Healy'}, {'start': 118, 'end': 120, 'probability': 0.9393, 'type': 'Organization', 'normalized_text': 'NFL'}, {'start': 123, 'end': 139, 'probability': 0.5599, 'type': 'Other', 'normalized_text': 'InternationalNews'}, {'start': 166, 'end': 174, 'probability': 0.5086, 'type': 'Organization', 'normalized_text': 'Viralnews'}], 'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/R2MgaN0Ww7', 'expanded_url': 'https://ift.tt/cOdgwuH', 'display_url': 'ift.tt/cOdgwuH', 'unwound_url': 'http://andhravilas.com/en/The-plan-Warner-hatched-to-deteriorate-the-condition-of-the-ball-just-wasnt-good-Ian-Healy'}]}",False,['1569927357200211968'],IFTTT,en,,1569927357200211968,,,,1
1569927335864053763,"If you only knew what the future holds, after a hurricane comes a rainbow",1384422900921507841,2022-09-14T05:53:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,,False,['1569927335864053763'],"Cheap Bots, Done Quick!",en,,1569927335864053763,,,,1
1569927318323298304,"Fogein Portable Led Camping Lantern with Ceiling Fan,Battery Operated Tent Fan Light Lamp for Camping, Hiking, Hurricane, Out [AYZ2NSN]

https://t.co/Xz8bE8ImKs",1529657068159909891,2022-09-14T05:53:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 137, 'end': 160, 'url': 'https://t.co/Xz8bE8ImKs', 'expanded_url': 'https://www.amazon.com/dp/B09XHJ72LN?tag=sino0614-20&qid=1663163595', 'display_url': 'amazon.com/dp/B09XHJ72LN?…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1569927328016355328/PMlTRQN7?format=png&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1569927328016355328/PMlTRQN7?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Fogein Portable Led Camping Lantern with Ceiling Fan,Battery Operated Tent Fan Light Lamp for Camping, Hiking, Hurricane, Outages, Emergency Survival Gear', 'description': '1', 'unwound_url': 'https://www.amazon.com/dp/B09XHJ72LN?tag=sino0614-20&qid=1663163595'}]}",False,['1569927318323298304'],Twitter Web App,en,,1569927318323298304,,,,1
1569927303618068481,"RT @jaljr: I guess this is also the result of climate change

Tropics turn unusually quiet as Atlantic Basin reaches peak of hurricane seas…",1470417565847592966,2022-09-14T05:53:31.000Z,"{'retweet_count': 50, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 94, 'end': 107, 'probability': 0.9723, 'type': 'Place', 'normalized_text': 'Atlantic Basin'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'jaljr', 'id': '222249658'}]}",False,['1569927303618068481'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1569751394617270274'}]",1569927303618068481,,,,1
1569927101372940289,"RT @nowthisnews: Two massive mudslides occurred moments apart, completely overtaking a road in Oak Glen, CA. Officials say flash floods and…",23810394,2022-09-14T05:52:43.000Z,"{'retweet_count': 45, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 95, 'end': 102, 'probability': 0.6803, 'type': 'Place', 'normalized_text': 'Oak Glen'}, {'start': 105, 'end': 106, 'probability': 0.8402, 'type': 'Place', 'normalized_text': 'CA'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'nowthisnews', 'id': '701725963'}]}",False,['1569927101372940289'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1569922138542424064'}]",1569927101372940289,,,,1
1569927091931516929,"RT @itsKARY_: Storm, when Jean passes out 3 minutes into the mission and she has to save everyone with a tropical storm. https://t.co/11STE…",626260816,2022-09-14T05:52:41.000Z,"{'retweet_count': 336, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 14, 'end': 18, 'probability': 0.4478, 'type': 'Other', 'normalized_text': 'Storm'}, {'start': 26, 'end': 29, 'probability': 0.6716, 'type': 'Other', 'normalized_text': 'Jean'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'itsKARY_', 'id': '58397932'}]}",False,['1569927091931516929'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1569341553541251072'}]",1569927091931516929,,,,1
1569927077750784001,"RT @LavineLily: I am just sunshine mixed with a little hurricane.

https://t.co/p8ACHxp5u5

- you find me on Realbabes - https://t.co/oyvcO…",917130375339548672,2022-09-14T05:52:37.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 109, 'end': 117, 'probability': 0.7018, 'type': 'Other', 'normalized_text': 'Realbabes'}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/p8ACHxp5u5', 'expanded_url': 'http://Realbabes.com.au/lilylevine', 'display_url': 'Realbabes.com.au/lilylevine', 'images': [{'url': 'https://pbs.twimg.com/news_img/1593230868382113792/mHZA9-Bi?format=jpg&name=orig', 'width': 1200, 'height': 712}, {'url': 'https://pbs.twimg.com/news_img/1593230868382113792/mHZA9-Bi?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Lily Levine | RealBabes', 'description': 'Cures Impotence - Not Tested By the FDA. Lily Levine in Geelong. Check out my Realbabes profile and meet this naughty babe.', 'unwound_url': 'https://www.realbabes.com.au/lilylevine'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'LavineLily', 'id': '1277501652853915653'}]}",True,['1569927077750784001'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1569856761645133824'}]",1569927077750784001,,,,1
1569927049099505665,"Pandemic, labor shortages keep hurricane victims in limbo https://t.co/uiZKoJjtex",1558498677202763777,2022-09-14T05:52:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/uiZKoJjtex', 'expanded_url': 'https://lapetale.com/pandemic-labor-shortages-keep-hurricane-victims-in-limbo/', 'display_url': 'lapetale.com/pandemic-labor…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1569927057936896000/HpEvW95C?format=jpg&name=orig', 'width': 1900, 'height': 2850}, {'url': 'https://pbs.twimg.com/news_img/1569927057936896000/HpEvW95C?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Pandemic, labor shortages keep hurricane victims in limbo - Lapetale', 'description': ""Nearly six years after flood damage from Hurricane Matthew displaced Thad Artis from his home in Goldsboro, North Carolina, he still hasn't been placed in"", 'unwound_url': 'https://lapetale.com/pandemic-labor-shortages-keep-hurricane-victims-in-limbo/'}]}",False,['1569927049099505665'],WordPress.com,en,,1569927049099505665,,,,1
1569926981558599680,"RT @jaljr: I guess this is also the result of climate change

Tropics turn unusually quiet as Atlantic Basin reaches peak of hurricane seas…",1733753772,2022-09-14T05:52:14.000Z,"{'retweet_count': 50, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 94, 'end': 107, 'probability': 0.9723, 'type': 'Place', 'normalized_text': 'Atlantic Basin'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'jaljr', 'id': '222249658'}]}",False,['1569926981558599680'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1569751394617270274'}]",1569926981558599680,,,,1
1569926969810210816,"RT @RightsLGBTI: Can the @DRC_AU please make this recommendation in their final report, that is, that police must never be first responders…",1471621273667051523,2022-09-14T05:52:12.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 15, 'username': 'RightsLGBTI', 'id': '899012530281922560'}, {'start': 25, 'end': 32, 'username': 'DRC_AU', 'id': '1118046964518506496'}]}",False,['1569926969810210816'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1569925210920611846'}]",1569926969810210816,,,,1
1569926806467407872,"@ALDubFTnQT @MarryCarTL29hk @pinkyfaye @AverillaNena @elaineRequina2x @mariachonatabe1 @noemicaseres53 @demesa_ian @CoraMarcelo1 @PatricioCora @ikawparin04 @Cassy1614 @NoraNoraCampos Crossing   #ALDUBatADNYouCan 💕 
  @marichotabelina @mariachonatabe1",875291257383165953,2022-09-14T05:51:33.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 194, 'end': 211, 'tag': 'ALDUBatADNYouCan'}], 'annotations': [{'start': 195, 'end': 210, 'probability': 0.5741, 'type': 'Other', 'normalized_text': 'ALDUBatADNYouCan'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'ALDubFTnQT', 'id': '3161163805'}, {'start': 12, 'end': 27, 'username': 'MarryCarTL29hk', 'id': '734509989855961089'}, {'start': 28, 'end': 38, 'username': 'pinkyfaye', 'id': '215139809'}, {'start': 39, 'end': 52, 'username': 'AverillaNena', 'id': '749095032624287745'}, {'start': 53, 'end': 69, 'username': 'elaineRequina2x', 'id': '869771109779914753'}, {'start': 70, 'end': 86, 'username': 'mariachonatabe1', 'id': '4689019044'}, {'start': 87, 'end': 102, 'username': 'noemicaseres53', 'id': '745935329224359936'}, {'start': 103, 'end': 114, 'username': 'demesa_ian', 'id': '3561695652'}, {'start': 115, 'end': 128, 'username': 'CoraMarcelo1', 'id': '2776211515'}, {'start': 129, 'end': 142, 'username': 'PatricioCora', 'id': '713992673531666432'}, {'start': 143, 'end': 155, 'username': 'ikawparin04', 'id': '1250069106985857024'}, {'start': 156, 'end': 166, 'username': 'Cassy1614', 'id': '1207109972632297473'}, {'start': 167, 'end': 182, 'username': 'NoraNoraCampos', 'id': '3624226093'}, {'start': 217, 'end': 233, 'username': 'marichotabelina', 'id': '875291257383165953'}, {'start': 234, 'end': 250, 'username': 'mariachonatabe1', 'id': '4689019044'}]}",False,['1569926806467407872'],Twitter for Android,en,"[{'type': 'replied_to', 'id': '1569717745926787075'}]",1569717700770807815,3161163805.0,,,1
1569926755196219392,"@oneunderscore__ The storm, if it involves trump, is a shit storm, and it has been soiling America since 2016. Time for major cleanup on aisle 45.",800840586173378560,2022-09-14T05:51:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 43, 'end': 47, 'probability': 0.6417, 'type': 'Person', 'normalized_text': 'trump'}, {'start': 91, 'end': 97, 'probability': 0.9293, 'type': 'Place', 'normalized_text': 'America'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'oneunderscore__', 'id': '102594136'}]}",False,['1569926755196219392'],Twitter Web App,en,"[{'type': 'replied_to', 'id': '1569754308333211652'}]",1569753636086992901,102594136.0,,,1
1569926749672153092,"RT @nowthisnews: Two massive mudslides occurred moments apart, completely overtaking a road in Oak Glen, CA. Officials say flash floods and…",326142866,2022-09-14T05:51:19.000Z,"{'retweet_count': 45, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 95, 'end': 102, 'probability': 0.6803, 'type': 'Place', 'normalized_text': 'Oak Glen'}, {'start': 105, 'end': 106, 'probability': 0.8402, 'type': 'Place', 'normalized_text': 'CA'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'nowthisnews', 'id': '701725963'}]}",False,['1569926749672153092'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1569922138542424064'}]",1569926749672153092,,,,1
